numero,url,nome,proximas_evolucoes,tamanho,peso,tipos,efetividade,habilidades
0094,https://pokemondb.net/pokedex/gengar,Gengar,,1.5 m (4′11″),40.5 kg (89.3 lbs),"Ghost, Poison","{'Nor': '0', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '0', 'Poi': '¼', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/cursed-body', 'nome': 'Cursed Body', 'descricao': 'May disable a move used on the Pokémon.'}]"
0093,https://pokemondb.net/pokedex/haunter,Haunter,"[{'numero': '#0094', 'level': None, 'item': None, 'nome': 'Gengar', 'url': 'https://pokemondb.net/pokedex/gengar'}]",1.6 m (5′03″),0.1 kg (0.2 lbs),"Ghost, Poison","{'Nor': '0', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '0', 'Poi': '¼', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/levitate', 'nome': 'Levitate', 'descricao': 'Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .'}]"
0092,https://pokemondb.net/pokedex/gastly,Gastly,"[{'numero': '#0093', 'level': 'Trade', 'item': None, 'nome': 'Haunter', 'url': 'https://pokemondb.net/pokedex/haunter'}, {'numero': '#0094', 'level': None, 'item': None, 'nome': 'Gengar', 'url': 'https://pokemondb.net/pokedex/gengar'}]",1.3 m (4′03″),0.1 kg (0.2 lbs),"Ghost, Poison","{'Nor': '0', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '0', 'Poi': '¼', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/levitate', 'nome': 'Levitate', 'descricao': 'Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .'}]"
0090,https://pokemondb.net/pokedex/shellder,Shellder,"[{'numero': '#0091', 'level': None, 'item': None, 'nome': 'Cloyster', 'url': 'https://pokemondb.net/pokedex/cloyster'}]",0.3 m (1′00″),4.0 kg (8.8 lbs),Water,"{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '½', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/overcoat', 'nome': 'Overcoat', 'descricao': 'Overcoat makes the Pokémon immune to residual damage from weather conditions (specifically Hail and Sandstorm ).'}, {'url': 'https://pokemondb.net/ability/skill-link', 'nome': 'Skill Link', 'descricao': 'Skill Link causes multi-strike moves to always hit their maximum number of times. The moves affected are listed below; note that moves such as Double Kick that always strike the same number of times are not affected. In Generation 4 , Triple Kick is not affected by Skill Link .'}, {'url': 'https://pokemondb.net/ability/shell-armor', 'nome': 'Shell Armor', 'descricao': 'Shell Armor prevents the Pokémon from receiving a critical hit.'}]"
0091,https://pokemondb.net/pokedex/cloyster,Cloyster,,1.5 m (4′11″),132.5 kg (292.1 lbs),"Water, Ice","{'Nor': '1', 'Fir': '1', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '¼', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/overcoat', 'nome': 'Overcoat', 'descricao': 'Overcoat makes the Pokémon immune to residual damage from weather conditions (specifically Hail and Sandstorm ).'}, {'url': 'https://pokemondb.net/ability/skill-link', 'nome': 'Skill Link', 'descricao': 'Skill Link causes multi-strike moves to always hit their maximum number of times. The moves affected are listed below; note that moves such as Double Kick that always strike the same number of times are not affected. In Generation 4 , Triple Kick is not affected by Skill Link .'}, {'url': 'https://pokemondb.net/ability/shell-armor', 'nome': 'Shell Armor', 'descricao': 'Shell Armor prevents the Pokémon from receiving a critical hit.'}]"
0095,https://pokemondb.net/pokedex/onix,Onix,"[{'numero': '#0208', 'level': None, 'item': None, 'nome': 'Steelix', 'url': 'https://pokemondb.net/pokedex/steelix'}]",8.8 m (28′10″),210.0 kg (463.0 lbs),"Rock, Ground","{'Nor': '½', 'Fir': '½', 'Wat': '4', 'Ele': '0', 'Gra': '4', 'Ice': '2', 'Fig': '2', 'Poi': '¼', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/weak-armor', 'nome': 'Weak Armor', 'descricao': 'When a Pokémon with Weak Armor is hit by a physical move, its Defense drops one stage, but its Speed increases by one stage. Stats can be raised to a maximum of +6 stages each, or lowered to a minimum of -6 stages each.'}, {'url': 'https://pokemondb.net/ability/sturdy', 'nome': 'Sturdy', 'descricao': 'Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves ( Fissure , Horn Drill , Guillotine or Sheer Cold ). If Sturdy activates before the final hit of a multi-hit move (such as Fury Swipes ), the subsequent hit will still deal damage and therefore cause the Pokémon to faint. Sturdy does not prevent self-inflicted KO moves such as Selfdestruct , Explosion and Final Gambit .'}, {'url': 'https://pokemondb.net/ability/rock-head', 'nome': 'Rock Head', 'descricao': 'Protects the Pokémon from recoil damage.'}]"
0096,https://pokemondb.net/pokedex/drowzee,Drowzee,"[{'numero': '#0097', 'level': None, 'item': None, 'nome': 'Hypno', 'url': 'https://pokemondb.net/pokedex/hypno'}]",1.0 m (3′03″),32.4 kg (71.4 lbs),Psychic,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/inner-focus', 'nome': 'Inner Focus', 'descricao': 'Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt .'}, {'url': 'https://pokemondb.net/ability/forewarn', 'nome': 'Forewarn', 'descricao': 'Determines what moves a foe has.'}, {'url': 'https://pokemondb.net/ability/insomnia', 'nome': 'Insomnia', 'descricao': 'Insomnia prevents the ability-bearer from falling asleep, both from moves by other Pokémon like Sing , and self-inflicted sleep like Rest . If a sleeping Pokémon aquires Insomnia (e.g. from Worry Seed , it will wake up on its next turn.'}]"
0097,https://pokemondb.net/pokedex/hypno,Hypno,,1.6 m (5′03″),75.6 kg (166.7 lbs),Psychic,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/inner-focus', 'nome': 'Inner Focus', 'descricao': 'Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt .'}, {'url': 'https://pokemondb.net/ability/forewarn', 'nome': 'Forewarn', 'descricao': 'Determines what moves a foe has.'}, {'url': 'https://pokemondb.net/ability/insomnia', 'nome': 'Insomnia', 'descricao': 'Insomnia prevents the ability-bearer from falling asleep, both from moves by other Pokémon like Sing , and self-inflicted sleep like Rest . If a sleeping Pokémon aquires Insomnia (e.g. from Worry Seed , it will wake up on its next turn.'}]"
0098,https://pokemondb.net/pokedex/krabby,Krabby,"[{'numero': '#0099', 'level': None, 'item': None, 'nome': 'Kingler', 'url': 'https://pokemondb.net/pokedex/kingler'}]",0.4 m (1′04″),6.5 kg (14.3 lbs),Water,"{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '½', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/sheer-force', 'nome': 'Sheer Force', 'descricao': ""Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:""}, {'url': 'https://pokemondb.net/ability/shell-armor', 'nome': 'Shell Armor', 'descricao': 'Shell Armor prevents the Pokémon from receiving a critical hit.'}, {'url': 'https://pokemondb.net/ability/hyper-cutter', 'nome': 'Hyper Cutter', 'descricao': ""Hyper Cutter prevents the bearer's Attack stat from being lowered by other Pokémon, through moves such as Growl or abilities such as Intimidate . It does not prevent self-inflicted decreases, for example from Superpower .""}]"
0099,https://pokemondb.net/pokedex/kingler,Kingler,,1.3 m (4′03″),60.0 kg (132.3 lbs),Water,"{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '½', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/sheer-force', 'nome': 'Sheer Force', 'descricao': ""Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:""}, {'url': 'https://pokemondb.net/ability/shell-armor', 'nome': 'Shell Armor', 'descricao': 'Shell Armor prevents the Pokémon from receiving a critical hit.'}, {'url': 'https://pokemondb.net/ability/hyper-cutter', 'nome': 'Hyper Cutter', 'descricao': ""Hyper Cutter prevents the bearer's Attack stat from being lowered by other Pokémon, through moves such as Growl or abilities such as Intimidate . It does not prevent self-inflicted decreases, for example from Superpower .""}]"
0100,https://pokemondb.net/pokedex/voltorb,Voltorb,"[{'numero': '#0101', 'level': '#0100', 'item': None, 'nome': 'Electrode', 'url': 'https://pokemondb.net/pokedex/electrode'}, {'numero': '(use ', 'level': '#0101', 'item': None, 'nome': None, 'url': None}]",0.5 m (1′08″),10.4 kg (22.9 lbs),Electric,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '½', 'Gra': '1', 'Ice': '1', 'Fig': '1', 'Poi': '1', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/aftermath', 'nome': 'Aftermath', 'descricao': 'If an attacker faints a Pokémon with Aftermath using a contact move, the attacker will lose 1 ⁄ 4 of their maximum HP.'}, {'url': 'https://pokemondb.net/ability/static', 'nome': 'Static', 'descricao': 'If a Pokémon with Static is hit by a move making contact, there is a 30% chance the foe will become paralyzed. If a Pokémon with Static is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Electric type.'}, {'url': 'https://pokemondb.net/ability/soundproof', 'nome': 'Soundproof', 'descricao': 'Soundproof grants the Pokémon immunity to all sound-based moves, preventing all damage and effects. In Generation 5 only, Pokémon with Soundproof could be cured of status conditions by Heal Bell .'}]"
0100,https://pokemondb.net/pokedex/voltorb,Voltorb,"[{'numero': '#0101', 'level': '#0100', 'item': None, 'nome': 'Electrode', 'url': 'https://pokemondb.net/pokedex/electrode'}, {'numero': '(use ', 'level': '#0101', 'item': None, 'nome': None, 'url': None}]",0.5 m (1′08″),10.4 kg (22.9 lbs),Electric,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '½', 'Gra': '1', 'Ice': '1', 'Fig': '1', 'Poi': '1', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/aftermath', 'nome': 'Aftermath', 'descricao': 'If an attacker faints a Pokémon with Aftermath using a contact move, the attacker will lose 1 ⁄ 4 of their maximum HP.'}, {'url': 'https://pokemondb.net/ability/static', 'nome': 'Static', 'descricao': 'If a Pokémon with Static is hit by a move making contact, there is a 30% chance the foe will become paralyzed. If a Pokémon with Static is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Electric type.'}, {'url': 'https://pokemondb.net/ability/soundproof', 'nome': 'Soundproof', 'descricao': 'Soundproof grants the Pokémon immunity to all sound-based moves, preventing all damage and effects. In Generation 5 only, Pokémon with Soundproof could be cured of status conditions by Heal Bell .'}]"
0101,https://pokemondb.net/pokedex/electrode,Electrode,"[{'numero': '(use ', 'level': '#0101', 'item': None, 'nome': None, 'url': None}]",1.2 m (3′11″),66.6 kg (146.8 lbs),Electric,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '½', 'Gra': '1', 'Ice': '1', 'Fig': '1', 'Poi': '1', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/aftermath', 'nome': 'Aftermath', 'descricao': 'If an attacker faints a Pokémon with Aftermath using a contact move, the attacker will lose 1 ⁄ 4 of their maximum HP.'}, {'url': 'https://pokemondb.net/ability/static', 'nome': 'Static', 'descricao': 'If a Pokémon with Static is hit by a move making contact, there is a 30% chance the foe will become paralyzed. If a Pokémon with Static is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Electric type.'}, {'url': 'https://pokemondb.net/ability/soundproof', 'nome': 'Soundproof', 'descricao': 'Soundproof grants the Pokémon immunity to all sound-based moves, preventing all damage and effects. In Generation 5 only, Pokémon with Soundproof could be cured of status conditions by Heal Bell .'}]"
