numero,url,nome,tipos,Peso_kg,altura_cm,efetividade_dict,habilidades_nomes,habilidades_urls,habilidades_descricoes,numero_evol,level_evol,item_evol,nome_evol,url_evol
182,https://pokemondb.net/pokedex/bellossom,Bellossom,Grass,5.8,40.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 0.5}",Healer; Chlorophyll,https://pokemondb.net/ability/healer; https://pokemondb.net/ability/chlorophyll,May heal an ally's status conditions.; Chlorophyll doubles the ability-bearer's Speed during bright sunshine .,None,None,None,None,None
183,https://pokemondb.net/pokedex/marill,Marill,"Water, Fairy",8.5,40.0,"{'Nor': 1.0, 'Fir': 0.25, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.25, 'Fig': 0.5, 'Poi': 2.0, 'Gro': 1.0}",Sap Sipper; Huge Power; Thick Fat,https://pokemondb.net/ability/sap-sipper; https://pokemondb.net/ability/huge-power; https://pokemondb.net/ability/thick-fat,"Boosts Attack when hit by a Grass-type move.; Raises the Pokémon's Attack stat.; Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.",184,None,None,Azumarill,https://pokemondb.net/pokedex/azumarill
184,https://pokemondb.net/pokedex/azumarill,Azumarill,"Water, Fairy",28.5,80.0,"{'Nor': 1.0, 'Fir': 0.25, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.25, 'Fig': 0.5, 'Poi': 2.0, 'Gro': 1.0}",Sap Sipper; Huge Power; Thick Fat,https://pokemondb.net/ability/sap-sipper; https://pokemondb.net/ability/huge-power; https://pokemondb.net/ability/thick-fat,"Boosts Attack when hit by a Grass-type move.; Raises the Pokémon's Attack stat.; Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.",None,None,None,None,None
185,https://pokemondb.net/pokedex/sudowoodo,Sudowoodo,Rock,38.0,120.0,"{'Nor': 0.5, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 2.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 0.5, 'Gro': 2.0}",Rattled; Rock Head; Sturdy,https://pokemondb.net/ability/rattled; https://pokemondb.net/ability/rock-head; https://pokemondb.net/ability/sturdy,"When a Pokémon with Rattled is hit by a Bug , Ghost or Dark type move, its Speed is raised one stage (up to the usual maximum of +6 stages).; Protects the Pokémon from recoil damage.; Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves ( Fissure , Horn Drill , Guillotine or Sheer Cold ). If Sturdy activates before the final hit of a multi-hit move (such as Fury Swipes ), the subsequent hit will still deal damage and therefore cause the Pokémon to faint. Sturdy does not prevent self-inflicted KO moves such as Selfdestruct , Explosion and Final Gambit .",None,None,None,None,None
186,https://pokemondb.net/pokedex/politoed,Politoed,Water,33.9,110.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.0, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Drizzle; Damp; Water Absorb,https://pokemondb.net/ability/drizzle; https://pokemondb.net/ability/damp; https://pokemondb.net/ability/water-absorb,"Drizzle creates a rain shower when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via Air Lock or Cloud Nine or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( Drizzle , Drought , Sand Stream or Snow Warning ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to Generation 6 , Drizzle lasts indefinitely upon activation.; Damp prevents all Pokémon on the field from using the moves Selfdestruct and Explosion . It also prevents damage (to the Damp Pokémon only) from the ability Aftermath .; A Pokémon with Water Absorb heals 1 ⁄ 4 of its maximum HP when hit by a Water -type attack.",None,None,None,None,None
155,https://pokemondb.net/pokedex/cyndaquil,Cyndaquil,Fire,7.9,50.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Flash Fire; Blaze,https://pokemondb.net/ability/flash-fire; https://pokemondb.net/ability/blaze,"When a Pokémon with Flash Fire is hit by a Fire-type move, it does not deal damage but instead raises the power of the bearer's Fire-type moves by 50%. Subsequent hits do not raise the power even more, but the effect remains while the ability-bearer is in battle.; Blaze increases the power of Fire -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).",156; 157; 157,36; 36; 36,None; None; None,Quilava; None; None,https://pokemondb.net/pokedex/quilava; None; None
156,https://pokemondb.net/pokedex/quilava,Quilava,Fire,19.0,90.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Flash Fire; Blaze,https://pokemondb.net/ability/flash-fire; https://pokemondb.net/ability/blaze,"When a Pokémon with Flash Fire is hit by a Fire-type move, it does not deal damage but instead raises the power of the bearer's Fire-type moves by 50%. Subsequent hits do not raise the power even more, but the effect remains while the ability-bearer is in battle.; Blaze increases the power of Fire -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).",157; 157,36; 36,None; None,None; None,None; None
157,https://pokemondb.net/pokedex/typhlosion,Typhlosion,Fire,79.5,170.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Flash Fire; Blaze,https://pokemondb.net/ability/flash-fire; https://pokemondb.net/ability/blaze,"When a Pokémon with Flash Fire is hit by a Fire-type move, it does not deal damage but instead raises the power of the bearer's Fire-type moves by 50%. Subsequent hits do not raise the power even more, but the effect remains while the ability-bearer is in battle.; Blaze increases the power of Fire -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).",None,None,None,None,None
158,https://pokemondb.net/pokedex/totodile,Totodile,Water,9.5,60.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Sheer Force; Torrent,https://pokemondb.net/ability/sheer-force; https://pokemondb.net/ability/torrent,"Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:; Torrent increases the power of Water -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).",159; 160,30; None,None; None,Croconaw; Feraligatr,https://pokemondb.net/pokedex/croconaw; https://pokemondb.net/pokedex/feraligatr
159,https://pokemondb.net/pokedex/croconaw,Croconaw,Water,25.0,110.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Sheer Force; Torrent,https://pokemondb.net/ability/sheer-force; https://pokemondb.net/ability/torrent,"Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:; Torrent increases the power of Water -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).",160,None,None,Feraligatr,https://pokemondb.net/pokedex/feraligatr
160,https://pokemondb.net/pokedex/feraligatr,Feraligatr,Water,88.8,230.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Sheer Force; Torrent,https://pokemondb.net/ability/sheer-force; https://pokemondb.net/ability/torrent,"Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:; Torrent increases the power of Water -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).",None,None,None,None,None
161,https://pokemondb.net/pokedex/sentret,Sentret,Normal,6.0,80.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Frisk; Keen Eye; Run Away,https://pokemondb.net/ability/frisk; https://pokemondb.net/ability/keen-eye; https://pokemondb.net/ability/run-away,"The Pokémon can check a foe's held item.; Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.; Run Away allows the bearer to flee a battle with a wild Pokémon without fail, even if the opposing Pokémon has used a move like Mean Look or Bind , or has an ability such as Arena Trap . Pokémon with Run Away cannot switch out for another Pokémon, only flee. It does not allow the Pokémon to flee from Trainer battles.",162,None,None,Furret,https://pokemondb.net/pokedex/furret
162,https://pokemondb.net/pokedex/furret,Furret,Normal,32.5,180.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Frisk; Keen Eye; Run Away,https://pokemondb.net/ability/frisk; https://pokemondb.net/ability/keen-eye; https://pokemondb.net/ability/run-away,"The Pokémon can check a foe's held item.; Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.; Run Away allows the bearer to flee a battle with a wild Pokémon without fail, even if the opposing Pokémon has used a move like Mean Look or Bind , or has an ability such as Arena Trap . Pokémon with Run Away cannot switch out for another Pokémon, only flee. It does not allow the Pokémon to flee from Trainer battles.",None,None,None,None,None
163,https://pokemondb.net/pokedex/hoothoot,Hoothoot,"Normal, Flying",21.2,70.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 0.0}",Tinted Lens; Keen Eye; Insomnia,https://pokemondb.net/ability/tinted-lens; https://pokemondb.net/ability/keen-eye; https://pokemondb.net/ability/insomnia,"Powers up ""not very effective"" moves.; Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.; Insomnia prevents the ability-bearer from falling asleep, both from moves by other Pokémon like Sing , and self-inflicted sleep like Rest . If a sleeping Pokémon aquires Insomnia (e.g. from Worry Seed , it will wake up on its next turn.",164,None,None,Noctowl,https://pokemondb.net/pokedex/noctowl
164,https://pokemondb.net/pokedex/noctowl,Noctowl,"Normal, Flying",40.8,160.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 0.0}",Tinted Lens; Keen Eye; Insomnia,https://pokemondb.net/ability/tinted-lens; https://pokemondb.net/ability/keen-eye; https://pokemondb.net/ability/insomnia,"Powers up ""not very effective"" moves.; Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.; Insomnia prevents the ability-bearer from falling asleep, both from moves by other Pokémon like Sing , and self-inflicted sleep like Rest . If a sleeping Pokémon aquires Insomnia (e.g. from Worry Seed , it will wake up on its next turn.",None,None,None,None,None
165,https://pokemondb.net/pokedex/ledyba,Ledyba,"Bug, Flying",10.8,100.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.25, 'Ice': 2.0, 'Fig': 0.25, 'Poi': 1.0, 'Gro': 0.0}",Rattled; Early Bird; Swarm,https://pokemondb.net/ability/rattled; https://pokemondb.net/ability/early-bird; https://pokemondb.net/ability/swarm,"When a Pokémon with Rattled is hit by a Bug , Ghost or Dark type move, its Speed is raised one stage (up to the usual maximum of +6 stages).; The Pokémon awakens quickly from sleep.; Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.",166,None,None,Ledian,https://pokemondb.net/pokedex/ledian
166,https://pokemondb.net/pokedex/ledian,Ledian,"Bug, Flying",35.6,140.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.25, 'Ice': 2.0, 'Fig': 0.25, 'Poi': 1.0, 'Gro': 0.0}",Iron Fist; Early Bird; Swarm,https://pokemondb.net/ability/iron-fist; https://pokemondb.net/ability/early-bird; https://pokemondb.net/ability/swarm,"Iron Fist increases the power of all punching moves by 20%. The attacks classed as punching moves are shown below with their normal and boosted power: *No Pokémon with Iron Fist can learn these moves, however they can be called via Copycat , Metronome , Mimic , Mirror Move , or from a Pokémon that gained the ability (for example by Skill Swap ).; The Pokémon awakens quickly from sleep.; Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.",None,None,None,None,None
